Index,R2_base,R2_boot_1,R2_boot_2,R2_boot_3,R2_boot_4,R2_boot_5,R2_boot_6,R2_boot_7,R2_boot_8,R2_boot_9,R2_boot_10
7522,0.31845098224574203,0.20980841856071397,0.32662671343653477,0.3946385498399325,0.32326942917899604,0.19712291892449083,0.3615185503698973,0.2688893748690734,0.36788242959980205,0.5759961353651925,0.22660858070063752
7523,0.7082221400325966,0.6353130387042241,0.7994862783103431,0.681721665673301,0.6980220052626298,0.6717186139675758,0.7222663683525165,0.6941915323490799,0.6774609081702955,0.7021642739308445,0.648023359392218
7525,0.8005934454844726,0.8179547870088282,0.7121012115277341,0.7984282364079993,0.83388046922273,0.7840661580243206,0.7888131722720415,0.8000852171935423,0.8310990959757357,0.7923103557487237,0.8010970621549758
7526,0.08933957768513068,0.07276862229844669,0.2350962960652788,0.10136902885205393,0.0,0.0848438078651362,0.08534239786036835,0.0,0.09637697223250413,0.07459629656056364,0.0
7527,0.8142434271475293,0.95962799695494,0.7189638227243657,0.7122719916803661,0.9923157573851982,0.6846520060066205,0.7455283629301722,0.6677438188394945,0.9848070766404912,0.6498666544805092,0.7563646145145123
7528,0.9256997540362738,0.9058252095460285,0.9159290777827908,0.8949998302337228,0.9006190133729364,0.9004095753522802,0.9432673784400764,0.9074095281292447,0.920857710999752,0.9429083048057029,0.897615159406199
7529,0.9991581862175203,0.9978862166257421,0.9985369933325706,0.9993561610480218,0.9977478607559135,0.9979368169672163,0.9992672461779579,0.9998450669630752,0.9995348806978893,0.9987656830805726,0.9995655332153531
7530,0.9991581860335084,0.9978862161968846,0.9985369939397071,0.9993561610706583,0.9977478620260911,0.997936816356918,0.9992672462862835,0.9998450671558803,0.9995348802898774,0.9987656833896333,0.999565533144412
7531,0.9650543767846514,0.973377096869929,0.9715991480694386,0.9711405032314132,0.9722990852100045,0.9755654126469628,0.9640098965797664,0.9639797092139483,0.9595323869219854,0.962920625879508,0.9607443511098137
7532,0.8756513997499453,0.8134648348089286,0.9079151657260922,0.866098659391779,0.8695942994986993,0.8214750458290474,0.934966207583125,0.8568181293573703,0.852250319973829,0.9230026764262209,0.8416898044735202
7533,0.37488139572871276,0.3043882808683123,0.49090780600216466,0.4989432136277644,0.4372856976688589,0.35949738893114724,0.4431067227780247,0.4684979633657174,0.4967969248050544,0.4646317983022327,0.5381183873293003
7534,0.06453754029718405,0.08360832039090224,0.10053565955662697,0.0968736634368193,0.049322228237855856,0.03952405294367482,0.06617973079513438,0.058379241799975605,0.06666802732174217,0.03373505845720486,0.04186434959539153
7535,0.8839048939456134,0.8020724107823182,0.9514110295309024,0.9323885519898052,0.7510600776766007,0.8210339127354866,0.838429289190571,0.999999998188972,0.7288931317676945,0.9276324010482498,0.8149117004586495
7536,0.02992637999107224,0.012761654327739095,0.03959112004971824,0.0325608557390491,0.050093188784039074,0.030891850345055927,0.0691702807036482,0.017697799505082292,0.0030351840377735124,0.034352932630924406,0.02711863955228247
7537,0.27018689111579003,0.2320490185561177,0.20294549515951096,0.124851650252581,0.18032688304832417,0.3723342918907283,0.3693686943567563,0.3058869254241848,0.35275457148056666,0.24790854851417723,0.30835510888818635
7538,0.9436117567189128,0.9392370992321174,0.9354705047588312,0.9239903827549437,0.9279465766741211,0.9167662353687086,0.967592123576683,0.9438427698474,0.9303894564924641,0.9638662067895678,0.9088383057977776
7539,0.9656768417560913,0.9723702006669068,0.9731543571389603,0.974832716586178,0.9786240613293657,0.963999554460172,0.9651952565428842,0.9763757833655559,0.961962300271438,0.9627707487853051,0.9584399606262227
7540,0.09209545857221692,0.06636521381774334,0.047506915822229184,0.06527058816717811,0.075827501420517,0.15751920940191946,0.24609534694733243,0.06909859811982086,0.02777414774255444,0.07069764760066395,0.05100264354668187
7541,0.9275603671327145,0.9475004788847748,0.9351041638103624,0.9307474600151313,0.9352889984366469,0.9354201095355139,0.9373389069963405,0.9217415601503177,0.9375088143273673,0.9338696934178796,0.9321414548685587
7542,0.9914720112558542,0.9914013093315202,0.9932494948064428,0.9822795976887916,0.9946143891508884,0.9922522514867833,0.987299528712472,0.9847856663493799,0.9851561332026395,0.9959365196004686,0.981554367862454
7543,0.8615468431511117,0.8523236250427535,0.890129549860294,0.8213017962348088,0.8574986563985009,0.8348273350843043,0.8890641615931741,0.8589816702565417,0.8726409813501741,0.8996795540058486,0.8286303283920179
7544,0.9999525927513239,0.9999579886901879,0.9999250928589538,0.9999613642810984,0.9999586721421395,0.9999455086454642,0.9999699149172332,0.9999670954523842,0.9999252097037072,0.9999641434588151,0.9999618903364706
7545,0.09953526072370764,0.11704028132417375,0.08441941145425948,0.16835662110567992,0.17826886897743224,0.04244664043004341,0.051850303540083624,0.10567481872867257,0.11803909906944314,0.040869083109207324,0.1602249343828313
7546,0.9532448858396299,0.9529112844967884,0.9355786171239054,0.973746544397283,0.9546950181230545,0.9685934936032788,0.9444355533118145,0.9604588591335732,0.9473525760493877,0.9524627815395015,0.9688123757656296
7547,0.6667781692969664,0.5166168841534693,0.7084559263325216,0.7494562212208046,0.6400083838012018,0.6094582598477495,0.6047834877114734,0.5507412413674132,0.5737120283750365,0.6205018479993056,0.70882450516668
7548,0.8889620060651873,0.8882532703838125,0.9005317337772504,0.9598838473020148,0.8858046889224812,0.953477792565741,0.8865675509257267,0.8585687233889631,0.8854114100772094,0.9017541226716881,0.8368753017022642
7549,0.999952592707012,0.9999579886982388,0.9999250928364697,0.9999613642789281,0.9999586721546608,0.9999455086410225,0.9999699149331722,0.9999670954874832,0.999925209683923,0.9999641434535386,0.999961890350152
7550,0.999952592738373,0.9999579886676377,0.999925092869187,0.9999613643168707,0.9999586721414678,0.9999455086659579,0.999969914924406,0.9999670954830817,0.9999252096777612,0.999964143457869,0.9999618903322843
7551,0.9586208438354114,0.9677013949743156,0.9417759190979661,0.9738844109636098,0.9596859196798352,0.9698664768770471,0.9486569816931311,0.9653001800725769,0.9628893325703305,0.9522246465372242,0.9680110635229325
7552,0.8356353991374261,0.835668608264534,0.9076759140975128,0.8218459813685561,0.8701282237554747,0.7696406632624727,0.9003989592347144,0.8784875135747436,0.6740671000618129,0.8932916550618695,0.8841736943443443
7554,0.9999525926973166,0.9999579887015659,0.9999250928774738,0.9999613643064404,0.999958672129269,0.9999455086508792,0.999969914915563,0.9999670954914456,0.9999252097045159,0.9999641434665115,0.9999618903319817
7555,0.5673436405891084,0.47400842423020373,0.5304329270312516,0.6263369987469996,0.641372152833439,0.6471158969465977,0.5319652006529448,0.43933928208269557,0.5111378829471785,0.5725768236245478,0.5573957006745931
7556,0.9584320245335777,0.9670804874665202,0.9424187473177164,0.9754237496605707,0.9613932579805611,0.9697494521352337,0.9483665913460828,0.9653206406603831,0.9636547417348911,0.9523352886829628,0.9664845270043725
7557,0.18474074791657732,0.2117556487941704,0.2556091738722745,0.15594169912762348,0.2145616204714098,0.21948078253664224,0.20497976741428717,0.12288279025100945,0.2054685679858278,0.24617086797966475,0.10828364513033009
7558,0.26885316613321425,0.5803206759576401,0.3150004866798937,0.0431665157557299,0.25883574738248294,0.34160818501925067,0.40353417820046505,0.21448530548407238,0.5236785285970349,0.12770722948854837,0.27687033070225137
7559,0.6176852848176231,0.6308034233179218,0.6197576825115833,0.6177456488577743,0.6164797287981908,0.6268170267097201,0.6659696181120086,0.6456746294978053,0.6105280561551607,0.5805328164363203,0.6307669129644544
7560,0.1404055269472498,0.06983413331773067,0.09258823321744686,0.11422907309580715,0.0635441277969636,0.19695020620097425,0.18337668732928528,0.21304360819515863,0.1199793818038377,0.18936530119698416,0.19161649302255476
7561,0.058304682317946714,0.06371709150832154,0.04144899327302562,0.04944338251625423,0.0698071624626259,0.05235028958604386,0.07066484681110279,0.07380048720377502,0.05447905830486449,0.06833636263457334,0.07862067722036752
7562,0.06437411202540007,0.06163464323408053,0.04025061164947767,0.05772855002993758,0.07286302317803658,0.06116654601539271,0.08682637083015693,0.0850073974234248,0.05704921038388238,0.0856616013485515,0.07277970723977041
7563,0.8962380109877021,0.5362332222346007,0.9102150064290645,0.9302309251189643,0.7290953523483936,0.9375962332632203,0.914038436004837,0.9277509275895881,0.8869392686420184,0.8964448518159419,0.930982807202393
7564,0.5638707548582473,0.46498661950842163,0.5867622965859277,0.6216118947655785,0.6022619516286469,0.6524334138456012,0.5185420123471459,0.4693740889185342,0.462357400989168,0.533024483188173,0.59215362626902
7565,0.9875508774747658,0.9604263536591129,0.9768182323010773,0.9868849176002557,0.9653852424934741,0.979004462393091,0.9935886783464395,0.9968161894195176,0.989769427803391,0.9797998828848842,0.9950393886308413
7566,0.5638707772626333,0.4649866626040277,0.5867622860917997,0.6216118788416372,0.6022619483355247,0.6524333565000339,0.5185420040465336,0.4693740817766465,0.462357444371186,0.5330245135605225,0.592153618533307
7567,0.9981126078824846,0.9957629290071967,0.9969339565404162,0.9962915272072995,0.9960336883935929,0.9990690649890942,0.99959694798405,0.9978131946498169,0.9972160743702984,0.996218519015278,0.9987168675167154
7568,0.9999995562359957,0.9999995552577005,0.9999994334722747,0.9999995467209694,0.9999997305208184,0.9999995471719303,0.9999996945648877,0.9999996069136989,0.9999993341472941,0.9999996363150647,0.9999996874871493
7569,0.9714456761907011,0.9863089777315523,0.9963390108700901,0.9971648888341588,0.9715373709396687,0.9652505083861335,0.965472779166172,0.9753619671076412,0.957507396399338,0.9142970204568427,0.9875466270740464
7570,0.990376161292824,0.9854591890156551,0.9902310407360896,0.9866928135358586,0.9852091825675525,0.9918797166321556,0.9886345411569197,0.9881243582294794,0.9882515247870226,0.990304139011605,0.9913612485327286
7571,0.5597679757691575,0.4608719980981897,0.5203480045319256,0.6216118792063541,0.6240913340544383,0.6524334281917331,0.5185419871396714,0.4334675041907809,0.49699087304524253,0.5586813832829529,0.555352768814437
7574,0.8880085268526406,0.8991073754106885,0.8563031746236354,0.8880093353577749,0.8325153803220358,0.9999594106886831,0.9157521369203497,0.8317026069158346,0.9999439208732025,0.9999780911304351,0.9999707689171529
7575,0.9866160196883293,0.9592259128854,0.9755024388662821,0.9862317826683527,0.9646151773667732,0.9784301435550234,0.992643131940429,0.9956984318191525,0.9888133052943995,0.9785692457028959,0.9942661827940321
7576,0.977416471767554,0.9737784101584984,0.9787208572226924,0.9744518125666067,0.9581023972809692,0.9918797167796638,0.9757035048765617,0.9881243573446702,0.9604623724266156,0.9758498579897106,0.9671037368062338
7577,0.011280971056560105,0.0006887459455590676,0.04640282191083083,0.010041629493325967,0.00021916918431647803,0.016290220111794634,0.000897691097588069,0.0005695769246215847,0.00013678584867696838,0.036399876908678644,0.0
7578,0.7924587991239926,0.7523241271782748,0.7903663366712614,0.7096118436302322,0.6329767859524348,0.7737808301431676,0.8305500832675814,0.8448094858143126,0.6806664186338595,0.8001048782608478,0.7379316807548777
7579,0.09595789992670944,0.05160813491665409,0.09718789911592556,0.12084206158606828,0.053972904197993485,0.032750529666738575,0.0514402266956047,0.08503087798593244,0.11072803882505469,0.14399880125438203,0.14695257580016935
7580,0.9210524985053661,0.8834339453408672,0.8275103154254382,0.8760310723904842,0.8659529584283252,0.8582912875112338,0.9661255498885412,0.9635556682062579,0.918767345229703,0.9785910525274789,0.886021099358137
7581,0.9981780262386847,0.9958399397592067,0.9969964254724097,0.9963585751460935,0.9961634453806206,0.9991097947253733,0.9996441971849342,0.9978426110571929,0.9973841754824813,0.996306099848201,0.9987971739307381
7582,0.822992416154215,0.8253055014074929,0.8571797267408788,0.8066423621730172,0.816167208664151,0.8210023694995354,0.8056152474467971,0.8155080617153025,0.8206121647681138,0.8102696357911492,0.8031909098617015
7583,0.9898741031008196,0.9984401233250348,0.9926252773190487,0.9889308993988097,0.9839319320303201,0.9973373230878215,0.9907147189606217,0.9936717397298008,0.991849850842396,0.9839595241985997,0.986175336077049
7584,0.9740474506033937,0.9806092075516937,0.9746607966489274,0.9687928050386169,0.9659104060024972,0.9904115983713384,0.9795622719539043,0.9690815609864735,0.9688704869426882,0.9851511588595195,0.9657767814825395
7585,0.9659999250467087,0.9343917756023165,0.9745431572065394,0.9635673203750544,0.9967120306649949,0.9372946557046417,0.9663613799633199,0.9392837180216457,0.9465993185778739,0.9711804970303756,0.9179924391823577
7586,0.9987918526903102,0.9988546261280128,0.9993167307979045,0.9993016001783969,0.9963000934181468,0.9999562213540201,0.997178709074945,0.997736919312399,0.9986930519246064,0.999418589200336,0.9972125227992429
7587,0.5597679991323329,0.46087195746997217,0.5203479965006577,0.6216118707219872,0.6240913514944834,0.6524333930986963,0.5185420004541756,0.4334674680768864,0.4969908461747302,0.5586814560049767,0.5553527563199399
7588,0.125714500336322,0.07276791011256617,0.21403594660817557,0.20382450417840575,0.1306928069797174,0.0003091323407503887,0.012300416270551322,0.10858851266788187,0.13561956000867384,0.1679762553036853,0.22407284789519674
7589,0.998126850273255,0.9957704486357382,0.9969359305991283,0.9962653205761229,0.9961013144526973,0.9990762242909008,0.9996078506680414,0.9977696161511955,0.9973153986752623,0.9962524641239799,0.9987567755807573
7590,0.9535501270743043,0.8505120007632615,0.9431319179302736,0.9283701747645776,0.9653852460176039,0.9790044474004602,0.9935886779269991,0.9646237241338375,0.9897694232329458,0.9797998823075017,0.9377103406840377
7591,0.132572202221683,0.0211477597501111,0.1513204582331999,0.17378011736467258,0.09178170519357226,0.058852309044357204,0.21090090960876123,0.1923301947562488,0.16020967060571453,0.16945602326535822,0.13640697725027148
7593,0.9999525927363566,0.9999579886796452,0.9999250928216035,0.999961364302617,0.9999586721464837,0.9999455086280115,0.9999699149132416,0.9999670954751699,0.9999252096956522,0.9999641434734707,0.999961890336208
7594,0.9981268502654138,0.9957704485286589,0.9969359307193529,0.9962653187715752,0.99610131400892,0.9990762243250311,0.9996078508684253,0.997769616088999,0.9973153999472185,0.9962524661417046,0.9987567755572174
7595,0.0015977611401344091,0.001870829396445522,0.0022878820416729383,0.0031710109271651803,0.0014048508865652108,0.0007413618183019142,0.0006309387484146738,0.002844617835718466,0.0013199186102111576,0.002124163693675958,0.0013684060772541807
7596,0.6809839778127158,0.778806590992778,0.5924096113160087,0.715618486968181,0.6919289288355456,0.6508782865487083,0.7010326431885211,0.7477305336753873,0.8652165328172895,0.6759549501416229,0.6213630116734628
7597,0.6321928067031864,0.656603862445467,0.7237517422592225,0.6469678712969106,0.7505383168796921,0.6988272848588071,0.7032673310621671,0.5769021912416356,0.6046009984894622,0.822422945323296,0.5961001234811049
7598,0.9988204589105285,0.9988688281356336,0.9993438312014986,0.9993224559326812,0.9963457103833333,0.9999614188096543,0.9972096961547904,0.9977732447642351,0.9987137530754051,0.999441387904582,0.9972700810314504
7599,0.9988142448154143,0.9988616580744063,0.9993462399269436,0.9993248991231478,0.9963302642623809,0.9999644998468828,0.9971943151983695,0.9977582459253561,0.9987167150719488,0.9994351448904569,0.9972469840704317
7600,0.36363859923221586,0.2646680351454065,0.3841836489061251,0.42523664893236435,0.3857035555854252,0.2439846816038328,0.3968329924187444,0.3075739903759475,0.4501940641997195,0.6020826050211098,0.2859186436878889
7601,0.9697152403902571,0.9842229581871312,0.9898479651369515,0.992499786928368,0.9700105243642518,0.9651895498365806,0.9659888346101038,0.9701340905802994,0.9554229943136844,0.9039208875467328,0.9874592851720356
7602,0.559270522717373,0.4607269311842974,0.520986431440941,0.6212588753321184,0.6242024872919254,0.6502724819142957,0.5189135688549399,0.43351248372284545,0.496388837816037,0.5587684158944648,0.5554229056122957
7603,0.19225287339288386,0.15750600167852935,0.16904388676562074,0.2744278189418977,0.17547294419800682,0.19737171715948135,0.09072458736084,0.37795355798262337,0.10272054442526952,0.18409898028682195,0.16542314913318376
7604,0.9978842087333357,0.9948934326210631,0.9973816079309085,0.9986866723608616,0.9964223178425551,0.9963895071681477,0.9981945760542075,0.9989853226551442,0.9984482560623619,0.9972606848179808,0.9985674958588128
7605,0.9957686973985905,0.9958359403552762,0.9953711277855208,0.9975528166845908,0.9870827282785061,0.9979040180626633,0.9932167030410226,0.991402528318633,0.9952525830659869,0.9999961688200041,0.9954616750485544
7606,0.7399543619478289,0.6045305104133816,0.8259969117363654,0.854308090764988,0.7751945458781808,0.7110747644253982,0.49685694274726827,0.3317172419149169,0.76179532969429,0.6651671956420411,0.5463742921945591
7607,0.25991167719054575,0.3171245907887595,0.23476413605019636,0.1216269098061748,0.31427492596794027,0.34841952194558157,0.24580357361418212,0.1774503516064103,0.46869597630979587,0.3432138769429546,0.17328580171375502
7608,0.8318868355957743,0.8325041440782963,0.6280419483428222,0.9925807468793695,0.9970411834171412,0.9928707146095774,0.9934283908089077,0.7496148208320824,0.9972489801423937,0.9940270578951673,0.6678194259193646
7609,0.9491879531743301,0.9712244887955236,0.953648593555895,0.944161420402647,0.9765687072159798,0.959265249614467,0.9606650982623406,0.9393619328395167,0.9551196441594696,0.9453632864466761,0.9246673171814158
7610,0.6196661893709924,0.7071041462640429,0.6373675745110263,0.6305318628377498,0.8188419487070406,0.7873655866840767,0.7251636739426774,0.6994102203954421,0.5486362981440629,0.735900810065848,0.7833488004983774
7611,0.9957686994203861,0.9958359394168874,0.995371128892592,0.9975528172114464,0.9870827229437613,0.9979040185663819,0.9932167054604957,0.9914025303700731,0.9952525835694678,0.9999961688172749,0.9954616760213112
7612,0.02641907892705886,3.217818249380284e-05,0.02678579709787142,0.02841889418850774,0.052795915911521975,0.010687214942853681,0.005378135582760436,0.10366442948267857,0.010803234166903875,0.025985814195667586,0.08616086939650494
7613,0.9998042816175731,0.99979645372221,0.9998234201996633,0.9997532132598463,0.9998150966323492,0.9997774308650761,0.9998740125783878,0.9998723607161932,0.9998459357029442,0.999751743549166,0.9998729866463736
7614,0.3634348981152774,0.26626618062044166,0.3830989217452526,0.42522111234764665,0.3844501343636607,0.24467461846661326,0.39622434094677694,0.30903878836310167,0.4523913556807965,0.6002205054940596,0.28472424685058134
7615,0.36343495289861805,0.26626623657644827,0.3830989118686755,0.4252211308077845,0.3844501511734764,0.24467466296832058,0.3962242405853906,0.30903872992456244,0.45239135127421887,0.6002205518196299,0.2847241862834332
7617,0.9699179159768556,0.9846118484720597,0.9920204794886676,0.9947629234182221,0.9694019342457453,0.9645822505446098,0.9649197834799489,0.9699698574384739,0.9555465051371677,0.9085392830243799,0.98686133813664
7618,0.07476033219108043,0.0071440799258754425,0.11162837276594727,0.07271425039391337,0.15028650081809977,0.2850710878571208,0.22525805373689128,0.06569028959913129,0.23955590669194715,0.1841162091608645,0.003205984225507771
7619,0.9998521765742037,0.9998678646305977,0.9998638372824746,0.9998617540706448,0.9995673816275916,0.9999962176590175,0.9998511822497272,0.9999835093825894,0.999424161354736,0.9998294320482185,0.9997418451338547
7620,0.9920608091059381,0.9745785027585271,0.9860804715452216,0.9915905554866667,0.9798314380896638,0.9894889970403421,0.9962079218949826,0.9969244357290193,0.9926701720049649,0.9873895813689857,0.9965122293779979
7622,0.9698762890888388,0.9843872791445906,0.9903191201230883,0.9927079482459719,0.9702728901474699,0.9652603039762911,0.9660558690499335,0.9706015192321837,0.9556173916147569,0.9044873536872111,0.9875270520686651
7624,0.9999996238225358,0.9999996194854077,0.9999995247187868,0.999999611963943,0.9999997908751492,0.9999996374254214,0.9999997385725252,0.9999996515749109,0.9999994495282809,0.9999996792327028,0.9999997475697978
7626,0.02333954789972121,0.0640466633830318,0.03671096879662362,0.019413728396881203,0.011993291233668412,0.0060841588906450075,0.00010720377373667455,0.014097389042758163,0.009390253969773847,0.0016983676209735797,0.017804435326029818
7627,0.6808872619560502,0.4985595066726126,0.7681992064154429,0.7477626431062244,0.6722354040316998,0.821377091789861,0.6753528258120256,0.5439616365800397,0.41935553633882683,0.7278461837522895,0.8319635198336633
7629,0.9920608033453886,0.9745785045551586,0.9860804575758236,0.9915905495105211,0.979831439155661,0.9894889893773825,0.9962079216539305,0.9969244361035483,0.9926701670042787,0.9873895786473679,0.9965122311373618
7630,0.9100814100966347,0.8900214399836189,0.9112528953136637,0.922343772004905,0.9109375714585422,0.9164428970745686,0.9140583676605595,0.8912144643557126,0.9444856397098398,0.9090986029511149,0.8866237710563454
7631,0.5807495830838936,0.5279429547074538,0.6210837568429052,0.6409453610624364,0.601037602876848,0.6819169212157495,0.5475728216200824,0.5080225365988613,0.48344213039223805,0.5643284517459151,0.7067351660289284
7632,0.4834847463372288,0.5423988655451619,0.4028814998904937,0.46819707735582267,0.5603605549501258,0.4696712931155684,0.4878763073069023,0.4377226173767616,0.6144374286537594,0.5651869607427801,0.3635385627530433
7633,0.0024600545541780938,0.005564122926966009,7.521747425710428e-07,0.006341109217689112,0.004237356303930547,0.010306718956854014,0.002467718310860687,0.008481529580795023,2.669217360612618e-05,0.0011362781590877964,0.0001687154510808922
7634,0.03772683930680306,0.06395550106317889,0.013094092734245399,0.041380299105959036,0.048981511535825535,0.03714835585977795,0.05915837418323286,0.06973247918015384,0.027752705847509627,0.01201473354398591,0.05696669906663045
7635,0.9981777500216352,0.9958366853423395,0.996994638014963,0.9963556101455179,0.996160998371952,0.9991110096783858,0.9996453300788477,0.9978410844111912,0.9973846930479673,0.9963036663060536,0.9987981758605083
7636,0.25989759722255573,0.31711434174166264,0.23475361106452994,0.12162787034933611,0.3142409026493888,0.3484038712854733,0.24579061956504614,0.1774326281327871,0.46868123026818614,0.3432006819010749,0.17326869674347797
7637,0.9999999991582547,0.999999999127708,0.9999999992875417,0.999999998961248,0.9999999988874904,0.9999999990906758,0.9999999985230394,0.9999999981889705,0.9999999995495787,0.9999999989594932,0.9999999995053563
7638,0.0007318340714326993,0.0010022366204072786,0.0008571278700137135,0.0010265743635620823,0.00042462789180541756,0.0009166314226345424,0.0005209443644538657,0.001306811764244575,0.00044684554664198224,0.0009988593562448164,0.0011270092793645016
7639,0.9975469241320964,0.997584815054347,0.9973140827110649,0.9984968935127406,0.9923455153844172,0.9988723820052444,0.9958307109961375,0.995016545449397,0.9970815694304095,0.9999988869189698,0.9972152366863246
7640,0.40882261865485275,0.33360554114409674,0.5404695097675963,0.3561476796309951,0.5049115405117492,0.3307799996870411,0.4029042643174504,0.3155704230076782,0.6204859469553697,0.24641373284014093,0.5889132044814205
7641,0.9999978534293561,0.9999976543981418,0.9999983170750493,0.9999982364613033,0.9999983320835493,0.9999977534088861,0.9999978648585064,0.9999977591420096,0.9999978600546178,0.9999978696276581,0.9999983591786604
7642,0.5036139832831442,0.6337276095022142,0.6073881592863346,0.6348725569794557,0.5997292988887636,0.6143109600281864,0.39106309183899884,0.6128235480208685,0.2401133172006682,0.5197319416064181,0.6456138818446037
7643,0.6813507590007677,0.4990859652454708,0.7682684145017852,0.7478058800563582,0.6726079120491442,0.8223027267537385,0.6752608753451369,0.5441672364257303,0.420363229314445,0.7277586939467208,0.8319153273921291
7644,0.9974870426820923,0.997525887889554,0.9972485353596351,0.998434941699913,0.9921116446741848,0.998871913345772,0.9956591707477573,0.9948947836890379,0.9969614188094336,0.9999988572540367,0.9971005847295039
7645,0.9920608086337138,0.9745784882373104,0.9860804645160302,0.9915905525764609,0.9798314432099033,0.9894889892598526,0.9962079218287253,0.9969244378353742,0.9926701716664347,0.9873895810034883,0.9965122299735383
7646,0.9999898674643639,0.9999921141811426,0.999985382066917,0.9999924646926612,0.9999874893245412,0.9999888425731134,0.9999896341146209,0.9999871002266242,0.9999914447988955,0.9999871363078079,0.9999808354796391
7649,0.9995251217069961,0.9994940816808261,0.9995326486419329,0.9995458076656255,0.999535130840121,0.9995285970368523,0.9995280156717526,0.999543620695228,0.9995361962924442,0.9995656691777305,0.9995456432613057
7650,0.9669479158025261,0.9765745141098723,0.961490928675671,0.9506104484486212,0.9834871164793793,0.9771388459952688,0.9870679734792743,0.9862918354772506,0.9513581470887483,0.965196268351085,0.96950484814243
7651,0.9995251218420902,0.9994940820423083,0.9995326487136537,0.9995458073835373,0.9995351309714856,0.9995285964363743,0.99952801553939,0.9995436204423223,0.9995361968196284,0.9995656688136992,0.999545643636349
7652,0.0023192100634717634,0.003050175666430149,0.0027027237616651066,0.0016079542631544813,0.000911311089559805,0.0016803184535811688,0.001843016804676673,0.0029442523303308,0.002795985257633343,0.0010112053452926743,0.0031690825284532965
7653,0.1234296338429435,0.21383305901711697,0.12372941891109493,0.17946785144370248,0.27067354025597506,0.23152254198341832,0.1305746966390127,0.13391508080099968,0.029561393096732468,0.0026467179677796223,0.21257205256689413
7654,0.9939246991135752,0.9927234295997752,0.990433175890336,0.9945790337791773,0.9928424439348296,0.9984012021989362,0.9906016190064449,0.9941917457743845,0.9855420115657778,0.9975060356854368,0.9989889051026709
7657,0.0007318349568477124,0.0010022355186601814,0.0008571294280924696,0.0010265713872168647,0.00042462632330954705,0.0009166316667491167,0.0005209442387518168,0.0013068132704394738,0.0004468465453805877,0.0009988601312811154,0.0011270059001803716
7658,0.9696844263277262,0.984409592907674,0.9915307934076882,0.9945515656648773,0.9690516289961509,0.9644240655333768,0.9647623830065335,0.9694065552492187,0.9552447072504965,0.9077791915175865,0.9867630949279239
7659,0.9696844241516168,0.9844095759420274,0.9915307903173747,0.9945515654611392,0.9690515995242374,0.964424059408856,0.9647623806940836,0.9694065663712761,0.9552446885764218,0.9077791678089892,0.9867630916953817
7661,0.6813967356011322,0.49913912363047325,0.7682747526922211,0.7478091031700441,0.672645057809817,0.8223944238150567,0.6752494814214406,0.5441891389181144,0.4204660413912153,0.7277467985026498,0.8319076132211293
7662,0.9987554222894611,0.9988976592842583,0.9980259473194728,0.9989846972338455,0.9989139036940905,0.9985695460138851,0.9992084628251396,0.99913630120542,0.9980430016129256,0.9990580280575309,0.9989963102499365
7663,0.9987554221874356,0.998897659471973,0.9980259477230443,0.9989846973465288,0.9989139036885588,0.9985695457358907,0.9992084632625808,0.9991363016198039,0.9980430026119729,0.9990580281912776,0.998996310029868
7664,0.5781440918082651,0.5270252185119476,0.5550761567499392,0.6414810929897387,0.6258763944364231,0.6813019882607116,0.5496841820893755,0.47268711692237764,0.5211958632595873,0.5928088072800599,0.6699756184301873
7665,0.9461640894737237,0.8954599586304207,0.9776118274524497,0.986050179472868,0.992542277539891,0.9641514563189401,0.9631060248551401,0.9550329422380607,0.9500344729612239,0.9249375550880862,0.9537338181707583
7666,0.9987554223720191,0.9988976595547804,0.9980259467381758,0.9989846967771546,0.9989139034139132,0.9985695456800059,0.999208463244575,0.9991363014518221,0.9980430024964202,0.9990580279281173,0.9989963101221274
7668,0.9440380674766266,0.9807254781362001,0.9907077261341642,0.9323101796099207,0.9045608032127093,0.9630564845946566,0.9687680803077761,0.9361343469690384,0.8758905638701249,0.9904267689261093,0.9695782430760701
7670,0.0787449833354737,0.07301330866009278,0.029971256441939,0.09755657679745044,0.08479478447704669,0.14355809621944143,0.07400584413632598,0.06106905526055666,0.026369850453298146,0.03720177855066009,0.027330629433916048
7671,0.9699179371547795,0.9846118444956901,0.9920204797685197,0.994762923793915,0.9694019323427325,0.9645822453146731,0.9649197808712797,0.9699698849178906,0.9555464754950903,0.9085392524080935,0.9868613286154497
7672,0.9910927789897613,0.9956248766190878,0.9870314452443171,0.9911166617488966,0.9907560355122408,0.9998556269867321,0.987056029872128,0.9954781873121877,0.981769832823751,0.991270801017491,0.9998673756234663
7673,0.9977918666975668,0.9954725404862514,0.9968448422836335,0.9959990804792903,0.9955354425781714,0.9987021279840621,0.9990696811915155,0.9974349258264739,0.9966671533014071,0.9960253772679254,0.9981621583573506
7675,0.999182967149485,0.9992166730993731,0.9991606913587284,0.9996992904712079,0.9979858290444767,0.9993631528733129,0.9992730103018931,0.9984037449882855,0.99947965289146,0.9999441654104667,0.999491024448567
7676,0.9901371404142523,0.9901507976428671,0.9921130995347879,0.9787586135356082,0.9939127419856151,0.9911814430111575,0.9856888282776535,0.9829220003639939,0.9827686975196506,0.9950008432623629,0.9786987520954537
